SMILES,Name,pIC50,predicted_pIC50
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](OC(=O)Nc2ccccc2-c2ccccc2)C1,CHEMBL172730,5.4089353929735005,6.647261890443668
CCC(C)C(N)C(=O)N(C)CC,CHEMBL434886,3.7772835288524167,4.806204432527111
Fc1ccc(N2CCc3ccccc3C2)cc1F,CHEMBL180664,4.0,5.143241575868305
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(C#CCO)c1=O,CHEMBL1650424,7.698970004336019,7.729118162194122
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)N[C@@H](C)C(=O)OC)c2)c1=O,CHEMBL4858093,7.625251653989896,7.588995393619228
CC(C)[C@H](N)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,CHEMBL236586,4.050609993355088,4.257286743374834
Cn1cc(CCN2C[C@H](N3Cc4cn[nH]c4C3)C[C@H](N)C2c2cc(F)ccc2F)cn1,CHEMBL3697944,8.148741651280925,7.105024351668994
N#C[C@H]1CCCN1C(=O)CNCCN1CCN(c2cccc(F)c2)C1=O.O=C(O)C(=O)O,CHEMBL1202088,7.221125527997261,7.586755839655464
N#C[C@H]1C[C@@H](F)CN1C(=O)[C@@H](N)C(c1ccc(F)cc1)c1ccc(F)cc1,CHEMBL456413,7.657577319177793,7.858221954974065
C[C@@H](O)[C@H](N)C(=O)N1CCCC1,CHEMBL459438,4.008773924307505,5.444611182361939
COc1ccccc1-c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,CHEMBL34779,6.455931955649724,6.906634487033433
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL378048,7.742328053455809,6.65962111699983
C[C@@H](c1ccc(-c2ccccn2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL191858,6.619788758288394,6.751078458114955
FC(CNCc1ccc2c(c1)OCO2)=C1CCCCC1,CHEMBL179382,3.6020599913279625,2.8621008754103276
N[C@@H](CC(=O)N1CCc2c(nc(-c3ccc(F)cc3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@H]1O,CHEMBL3644794,7.244125144327507,7.711068634004718
N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CC4)c3C2)COC1c1cc(F)ccc1F,CHEMBL3645495,8.795880017344075,8.99623304589087
Cn1cc(-c2ccc(C[C@H](N)CC(=O)N3CCC[C@H]3C#N)cc2)nn1,CHEMBL5266542,6.576754126063192,6.8535755950728
C[C@@H](c1ccc(F)cc1Cl)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL195862,5.376750709602099,6.574930474957972
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)Nc3ccccc3)CC1)c(=O)n2C,CHEMBL3976778,6.657577319177793,6.7591770993979825
CC(C)(C)[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL450091,4.586700235918748,6.229910552667904
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc(N3CCOCC3)c(F)cc2c1=O,CHEMBL227356,7.744727494896693,7.342008852214454
N#Cc1ccccc1Cc1c(Cl)nc2ccnn2c1N1CCC[C@@H](N)C1,CHEMBL4205581,7.309803919971486,4.969050346073923
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccc3ccccc3c2)CC1,CHEMBL3084951,7.698970004336019,7.599894294305508
CS(=O)(=O)c1ccc(-c2ccc3ccc4c(c3c2)CC(N)C(c2cc(F)c(F)cc2F)O4)cc1,CHEMBL5750623,6.772113295386326,7.4033860388656185
N[C@@H](CCC(=O)O)C(=O)N1CCCC1,CHEMBL455542,3.0,4.479897891994578
COc1cc2c(C(=O)O)cnc(CN)c2cc1OC.Cl,CHEMBL554957,3.987162775294828,4.7251859339662055
Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)OCc2cccc(C(=O)O)c2)cc1.Cl.Cl,CHEMBL4082680,7.060480747381382,7.546430472716184
CCCC[C@@H](NC(=O)[C@@H](N)CCCC)B(O)O,CHEMBL194249,6.431798275933005,5.310540046809848
N[C@@H](CC(=O)N1CCc2[nH]c(C(F)(F)F)nc2C1)Cc1cc(F)ccc1F,CHEMBL402496,6.853871964321762,6.790122334633562
COc1ccc(N2CCC(N)C(c3ccc(C)cc3)C2)cc1OC,CHEMBL234616,4.8297382846050425,5.116594934153997
NC1(C(=O)N2CCSC2)CCNCC1,CHEMBL5994541,2.5,5.949571904417186
CC[C@@H](C)C(N)C(=O)N1Cc2ccc(F)cc2C1,CHEMBL6014809,5.102372908709558,3.634595246840265
Cn1nc2c(c1-c1ccc(F)cc1)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,CHEMBL197301,6.823908740944319,6.944768600813771
N[C@@H](CC(=O)N1CCN(c2ccc(F)cc2F)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069830,6.536107011014092,6.828350589983426
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1c(OC)cccc1C(=O)O)c(=O)n2C,CHEMBL4458832,8.22257317761069,8.709086606189363
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccc2ccccc2c1,CHEMBL2022514,4.0,4.079055150808973
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(COC2CCCCC2)CCCC1,CHEMBL377749,6.153662887870195,5.54987372134916
COc1cc2c(cc1OC)[C@@H]1C[C@@H](N)[C@@H](c3ccccc3)CN1CC2,CHEMBL391037,6.568636235841012,6.482678021689475
C[C@H](C[C@H](N)C(=O)N1CCCCC1)NCc1ccc(Cl)cc1,CHEMBL215824,3.6020599913279625,3.9879248839016705
Cl.N[C@@H](CC(=O)N1CCCN1C(=O)Nc1ccccc1)Cc1cc(F)c(F)cc1F,CHEMBL557776,6.00436480540245,7.0231102323256875
Cc1c(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc(=O)n1C.O=C(O)C(F)(F)F,CHEMBL206252,6.494850021680094,6.946915485224924
N#C[C@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F,CHEMBL2364733,8.698970004336019,7.551176307875796
O=C(CNCc1ccccc1)N1CCCC1,CHEMBL175260,3.0,3.5332597750713473
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cc(Cl)ccc12,CHEMBL2385272,4.0,3.8541510088982784
N#Cc1ccccc1C[C@H](N)C(=O)N1CCC[C@H]1C#N,CHEMBL3093898,7.568636235841012,7.142901283476376
CSc1ccccc1N1C(=O)c2cccc([N+](=O)[O-])c2C1=O,CHEMBL153236,3.4972998246894376,3.6733320092056143
C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2)no1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL403415,6.913640169325252,6.655167994127114
CO[C@@H]1CCCN1C(=O)CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,CHEMBL5266987,7.853871964321762,7.675109534704856
N[C@@H](CC(=O)NC1(c2cccc(-n3ccnc3)c2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2203319,7.920818753952375,7.376880944053932
CN(C)C(=O)c1ccc(-c2nnn3c2CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC3)cc1.Cl,CHEMBL1683990,7.574465779501736,7.5164065498632535
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cccc(-c3ccccc3)c12,CHEMBL3233838,4.0,4.138671298081986
CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,CHEMBL1243215,4.0,4.086984550524559
Fc1ccc(Nc2cc(N3CCNCC3)nc3ccnn23)c(F)c1,CHEMBL4798418,6.3979400086720375,5.531804988226099
C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL385711,8.18045606445813,7.646803811311938
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3ccc4c(c3)CCCN4)cc12,CHEMBL5963388,5.259637310505756,5.736760580928295
Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccccc1)Cc1cc(F)c(F)cc1F,CHEMBL1681806,7.113509274827518,6.434541611877823
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Br)cc2C(=O)OC)c1=O,CHEMBL5275484,6.403402904373539,7.785460768623309
N[C@@H](CC(=O)N1CCN(C(=O)c2cccc(C(=O)O)c2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069845,7.244887733604929,7.181964515609077
CCCC[C@H](NC(=O)[C@@H](N)CCN)B(O)O,CHEMBL398076,4.481486060122113,4.95448587820012
N#Cc1ccc(-c2ccc(Cc3nc(C(=O)NCC(=O)N4CC(F)(F)C[C@H]4C#N)cs3)cc2)cc1,CHEMBL4753316,4.0,4.739531790949635
CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)C2CCCN2)cc1,CHEMBL439382,5.251811972993799,6.2439279606821065
O=C([C@@H]1C[C@H](n2cc(-c3ccccn3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,CHEMBL2178969,4.0,3.396203661579963
CCC(C)C(N)C(=O)N(CC)CC,CHEMBL146437,3.3010299956639813,4.568212441073263
CN(C(=O)CCN)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683102,6.136677139879544,6.564807501393289
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,CHEMBL23979,7.050609993355087,6.925943832242204
CC#CCn1c(N2CCCC(N)C2)nc2cnn(CC3=Nc4ccccc4Oc4ccccc43)c(=O)c21,CHEMBL256729,7.853871964321762,8.374652843295431
CC(C)Cn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,CHEMBL429829,6.585026652029182,6.598638277970441
Cc1ccc(C[C@H](N)C(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,CHEMBL3093904,8.397940008672037,7.943993997956136
C[C@@H]1C(=O)N(CCOCc2ccccc2)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL395004,7.978810700930062,7.963851441509731
CC#CCn1c(N2CCNCC2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,CHEMBL1951419,7.638272163982407,6.539841323073508
N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C(N)=O)nc1,CHEMBL96395,3.3625102704874896,7.506606071484694
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)O)c2Br)c1=O,CHEMBL4875769,6.0,8.228412092104698
N[C@@H](Cc1c[nH]c2ccccc12)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686748,7.475390988664909,6.77212031193142
Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(/C=C/C(N)=O)cc23)cc1,CHEMBL1808468,8.744727494896694,7.8053754253423255
NCCCCNC(=O)OC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2,CHEMBL5439059,5.0,5.093243924791661
N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069842,7.248720896016658,7.085971661697535
NC(=O)[C@@H]1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,CHEMBL1683121,7.154901959985743,7.031557903190666
N[C@@H](CCNCc1cccc2ccccc12)C(=O)N1CCCCC1,CHEMBL97884,3.521433504406157,3.474725001143643
N#C[C@@H]1CCCN1C(=O)CNC(=O)CCC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL2022520,4.0,3.90547654563548
NC1(C(=O)N2Cc3ccccc3C2)CCNCC1,CHEMBL5925489,2.5,4.864155984673567
O=C(O[C@@H]1CN[C@H](C(=O)N2CCSC2)C1)c1ccccc1,CHEMBL227867,6.522878745280337,6.970819359455584
CO[C@@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,CHEMBL1082346,7.568636235841012,7.5007494302431414
CC1CC(=O)N(C[C@@H](N)CC(=O)N2CCc3c(nc(C(C)(C)C)nc3C(F)(F)F)C2)C1=O,CHEMBL3644802,5.6020599913279625,6.778624819980497
CC(C)(CC(=O)NCCc1cccc(C(F)(F)F)c1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL384493,6.607303046740334,6.953368193433546
CN1CCc2cc(-c3ccc4nccc(C(=O)NCC(=O)N5CC(F)(F)C[C@H]5C#N)c4c3)ccc2C1=O,CHEMBL5843472,5.259637310505756,5.742701994443509
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1c[nH]c2ccccc12,CHEMBL2385282,4.0,3.800211078854163
C[N+](C)(CF)CCCOc1ccc2nccc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)c2c1.O=S(=O)([O-])c1ccccc1,CHEMBL5566777,5.0,4.931145405880808
NCCC(N)C(=O)N1CCSC1,CHEMBL356207,3.539102157243452,4.211988335605945
Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2cc(F)ccc2Cl)c2cc(C(=O)O)ccc21,CHEMBL2147069,8.318758762624412,8.226379923214553
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2[nH]ccc12,CHEMBL3233572,4.0,4.602165811845644
CC(C)[C@@H](CC(=O)N1CCc2ccccc2C1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL201398,6.090979145788844,6.396688415025999
CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCc1ccccc1)c(=O)n2C,CHEMBL237281,7.251811972993799,7.639234295971476
CC(C)[C@H](NC(=O)c1ccnc2ccc(-c3ccc(Cl)cc3)cc12)C(=O)N1CC(F)(F)C[C@H]1C#N,CHEMBL5874851,5.259637310505756,6.082707152841392
N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@@H](OC(=O)Nc2ccc(I)cc2)C1,CHEMBL171733,6.958607314841775,6.390112150373947
Cc1ccc(S(=O)(=O)N(C)c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cc1.O=C(O)C(F)(F)F,CHEMBL429653,6.366531544420413,6.944074948849299
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cn(CCC(=O)OC)nn2)c1=O,CHEMBL4242416,7.1938200260161125,7.916998251612883
CC(C)(C)C(=O)NC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2,CHEMBL5429638,5.0,4.8614306046580325
Cn1c(=O)c2c(nc(N3CCOCC3)n2Cc2cccc([N+](=O)[O-])c2)n(C)c1=O,CHEMBL6133561,7.557363474217768,7.228074442196201
CN1C(=O)CN(C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)Cc2ccc(F)cc21,CHEMBL3580789,8.468521082957745,7.844775113589376
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C[C@@H](N)Cc3ccccc3)C(Cc3ccccc3)C2)c1,CHEMBL186032,4.958607314841775,5.802342295442841
Cl.N[C@@H](CC(=O)N1CCCN(Cc2ccccc2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL520089,6.412289034981089,5.842710802482471
N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5914544,8.485452247339714,8.113783458581647
N#C[C@@H]1C[C@H](N=[N+]=[N-])CN1C(=O)[C@@H](N)CCCCNc1ccc2ccccc2c1,CHEMBL472128,6.251811972993799,6.016610065786249
N#C[C@@H]1CCCN1C(=O)CNC(=O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,CHEMBL2022508,4.0,3.7296152980232606
Cl.N[C@@H](CC(=O)N1CCCN1)Cc1cc(F)c(F)cc1F,CHEMBL534959,5.414539270491499,6.8616856528219605
N#Cc1c(N2CCCNCC2)n(Cc2ccccc2)c2c(=O)n(Cc3nccc4ccccc34)cnc12,CHEMBL1951436,7.221848749616356,7.280054099982099
Cc1ccc(S(=O)(=O)N2CCCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc1.Cl,CHEMBL481897,6.455931955649724,6.414743237952421
COc1ccccc1-c1nc(-c2ccccc2)nc(N)c1CN,CHEMBL37229,5.823908740944319,4.788917160171734
N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CCO[C@@H]1c1cc(F)ccc1F,CHEMBL3654423,8.236572006437063,8.340371509888218
CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c1c2=O,CHEMBL3687978,7.97469413473523,8.146170021599454
N[C@@H](CC(=O)N1CCSC1)Cc1ccc(F)cc1F,CHEMBL184912,6.229884705212898,5.945577424760308
CC(C)CCN(CC(=O)N1CCC[C@H]1C#N)C(=O)c1ccnc2ccccc12,CHEMBL3233546,4.0,4.265240741937597
CCc1cc(N2CCC[C@@H](N)C2)c2c(n1)n(C)c(=O)n2Cc1ccccc1C#N,CHEMBL3329697,4.0,4.270093094278318
Cn1c(=O)c2c(nc(Oc3ccc(Br)cc3)n2CC(=O)c2ccc(-c3ccccc3)cc2)n(C)c1=O,CHEMBL6091879,7.719649306953994,7.210539198613054
COC(=O)c1ccc([C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)C[C@@H]2N)cc1,CHEMBL236935,5.522878745280337,6.183735877460066
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(Cl)cc2Cl)n1,CHEMBL4762591,4.0,4.101681285597821
CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,CHEMBL210829,7.838064696729745,7.499156221983735
CS(=O)(=O)Nc1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1.O=C(O)C(F)(F)F,CHEMBL561793,8.148741651280925,7.680722462662936
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(COc2ccc(Cl)c(Cl)c2)n1,CHEMBL4754490,4.0,4.398873100886143
Cn1c2nc(C#N)cc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,CHEMBL3650437,7.853871964321762,6.988727165238072
C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL1790478,6.721246399047171,7.626360133282356
O=C([C@@H]1C[C@H](N2CCN(c3ccc(Cl)cc3)CC2)CN1)N1CCSC1,CHEMBL238507,8.060480747381382,8.202042215063447
O=C([C@@H]1C[C@H](n2cc(-c3ccc(F)cc3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,CHEMBL2178963,4.0,4.065526896304229
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(F)cc1,CHEMBL286301,4.7447274948966935,5.268835092173477
N#C[C@@H]1CCCCN1C(=O)C(N)CCN,CHEMBL146877,3.8210230527068303,6.157081548535702
CC[C@@H](C)[C@H](N)C(=O)N1C[C@H](F)C[C@H]1C#N,CHEMBL3632866,6.537602002101044,8.147802344008682
COc1ccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)cc1,CHEMBL37289,7.0,7.751714073181281
Cn1c(=O)n(CC(=O)N2CCN(c3ncccn3)CC2)c(=O)c2sc(N)nc21,CHEMBL5270959,6.494850021680094,6.332279883679127
C[C@H](c1nc(-c2cccc(C(F)(F)F)c2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL375875,4.806875401645539,5.978141272232803
CC(C)(CC(=O)NC1CCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL1084972,7.537602002101044,7.621448308638691
Cc1cc(=O)n2nc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ccc2n1.O=C(O)C(F)(F)F,CHEMBL231397,8.096910013008056,7.799496952027535
CC[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL218459,7.795880017344075,7.910080573566702
Cc1ccc(-c2c(CN)c(CC(C)(C)C)nc(C)c2C(=O)O)cc1.Cl.Cl,CHEMBL3216938,7.744727494896693,8.116585683912772
N[C@H](C(=O)N1CCC[C@H]1B(O)O)C1(C(F)(F)F)CC1,CHEMBL5925037,6.657577319177793,7.407615209662564
CC(C)NC(=O)O[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,CHEMBL1083916,6.690369832574101,7.39168560661692
CCNC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL189067,6.958607314841775,7.167395909788519
COc1cc2c(cc1OC)C1CC(N)C(N3CC(C)CCC3=O)CN1CC2,CHEMBL590329,8.431798275933005,6.851354038527651
Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccn1)Cc1cc(F)c(F)cc1F,CHEMBL557176,8.138683038733094,8.000452302484792
N[C@@H](CC(=O)N1CCc2nc(-c3ccc(C(F)(F)F)cc3)sc2C1)Cc1cc(F)ccc1F,CHEMBL197352,6.585026652029182,6.955113036119478
CC(C)(C)OC(=O)CNC(=O)C(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccccc12,CHEMBL4878759,5.522878745280337,5.746891991340751
O=C([C@@H]1C[C@@H](N(Cc2ccccc2)Cc2ccccc2)CN1)N1Cc2ccccc2C1,CHEMBL508197,3.3010299956639813,4.992802611277039
N[C@@H](CC(=O)N1CC(=O)Nc2cc(Br)ccc2C1)[C@H]1CCc2cc(F)c(F)cc21,CHEMBL3580782,7.812479279163536,7.598670329029758
N[C@@H](CCCCN(Cc1ccccc1)Cc1ccccc1)C(=O)N1Cc2ccccc2C1,CHEMBL487871,4.204119982655925,4.392900950090063
Cc1ccc(-c2c(CC(=O)Nc3cccc([S+](C)[O-])c3)c(C)nc(CC(C)C)c2CN)cc1.Cl,CHEMBL1644844,8.55284196865778,7.82953608540957
N#C[C@@H]1C[C@H](F)CN1C(=O)CNCCNc1ccccn1,CHEMBL487680,8.55284196865778,7.16459768993008
Cc1cc(C[C@@H](N)Cn2nncc2CO)c(F)cc1F,CHEMBL6192039,6.468521082957745,5.912028568082326
C[C@@H](NC(=O)c1ccncc1-c1ccccc1)C(=O)N1CC(F)(F)C[C@H]1C#N,CHEMBL5822886,6.0,6.015072455185173
CC(C)[C@H](N)C(=O)N[C@@H](C)B(O)O,CHEMBL365322,8.51743314652183,5.739675164126922
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL190466,8.1249387366083,6.410740461355028
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3sccc3F)N3CCN=C23)nc2ccccc12,CHEMBL3675633,7.537602002101044,7.529101041650878
CS(=O)(=O)N1CCN(CC(=O)N2C(=O)S/C(=C\c3ccc(OCc4ccccc4)cc3)C2=O)CC1,CHEMBL5630180,6.657577319177793,5.9737999838654945
N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccccc1F,CHEMBL5267474,8.522878745280337,7.629905349323717
N#C[C@@H]1C[C@@H](N=[N+]=[N-])CN1C(=O)CNC(=O)c1cccc2ccccc12,CHEMBL2022527,4.0,3.567729276432568
Cc1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C.Cl,CHEMBL2147076,7.026872146400302,7.614494804373426
C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,CHEMBL139702,4.517269299920057,5.119933563516383
Cn1c(=O)c(C(C)(NN)Nc2ccccc2)c(O)c2ccccc21,CHEMBL3310986,6.136677139879544,5.710739826541492
Nc1nc(NC2=NC(c3ccccc3)=CC(c3ccccc3Cl)O2)nc(N2CCOCC2)n1,CHEMBL5424840,7.283162276700476,7.495035193420664
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(C)c(=O)n(Cc3nc(C)c4c(F)cccc4n3)c(=O)n21,CHEMBL5278252,9.30102999566398,8.185334305294653
CCC(N)C(=O)N1CCCCC1,CHEMBL148285,3.6020599913279625,3.761278929828298
N#C[C@@H]1CCCN1C(=O)CNC(=O)CN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL2022516,4.0,4.065521463527143
N[C@@H](CC(=O)N1CCN(c2ccccn2)C(=O)C1)Cc1cc(F)c(F)cc1F,CHEMBL1779689,6.507239610973162,7.324210458328466
C[C@@H](c1ccc(F)cc1C(F)(F)F)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL191652,4.267606240177032,6.458971569373388
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1cc(=O)n(C)c3ccccc13)c(=O)n2C,CHEMBL3986470,8.221848749616356,8.014617826153389
COc1cc(S(N)(=O)=O)cc(OC)c1OCCC(N)C1COc2ccccc2O1,CHEMBL5205289,7.548213564475709,5.298813656792878
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1cccc(F)c1,CHEMBL3093917,6.605548319173783,7.383143465930532
N[C@H]1CN(c2cc(-c3cccc([N+](=O)[O-])c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL399207,6.920818753952375,7.532531822858904
CNC(=O)c1cccc(C(=O)Cn2c(=O)c3c(nc(N4CCCC(N)C4)n3CC=C(C)C)n(C)c2=O)c1,CHEMBL3897624,8.301029995663981,8.074416201137238
N#Cc1ccc(CN(C(=O)c2ccc(C#N)cc2)[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,CHEMBL228032,6.642065152999546,7.565992410419743
Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2cccc(F)c2)c1=O,CHEMBL3650436,5.798602875679549,6.949841691517269
Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(C3CC3)nn2)cc1,CHEMBL4647956,6.607303046740334,7.237807124768551
CCn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,CHEMBL1812733,5.080921907623926,5.304565071903683
CNC(=O)COc1ccc2nc(CC(C)C)c(CN)c(-c3ccc(C)cc3)c2c1.Cl.Cl,CHEMBL3215633,7.2839966563652,7.70912382802791
N#C[C@@H]1CCCN1C(=O)CNC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,CHEMBL96892,7.886056647693163,7.21264943814609
C[C@@H](c1ccc(-c2ccc(C(=O)O)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL191906,6.431798275933005,6.96762478695088
